Manufacturer,Family,Type,Part,Core/Codename/Microarchitecture,# Cores,Die Size,Photo (die),License (die),Link (die),High Res Link,Floorplan image,License (floorplan),Link (floorplan),Notes
National Semiconductor,,CPU,SC/MP-2,,,,NS_SC-MP-2_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NCR,Gamate,CPU,81489,6502 based,1,,ncr_81489_mz.jpg,Public Domain,https://siliconpr0n.org/archive/doku.php?id=anon:ncr:81489,,,,,
nCUBE,nCUBE 10,CPU,,,,,NCUBE_nCUBE-10_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
nCUBE,nCUBE 2,CPU,1XC1-1001,,,,NCUBE_2_CPU.jpg,"CC-BY-SA-4.0, Antoinebercovici",https://commons.wikimedia.org/w/index.php?title=Special:ListFiles/Antoinebercovici,,,,,
NEC,8080,CPU,8080AF,,1,,NEC_8080AF_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,8085,CPU,D8085A,,1,,NEC_D8085A_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,8088,CPU,8088,,1,,NEC_8088_die2.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,MCS-48,MCU,D8749HD,,1,,NEC_D8749HD_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,MIPS 10000,CPU,VR10000,,1,,NEC_VR10000_late_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,MIPS 12000,CPU,VR12000,,1,,NEC_VR12000_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,MIPS R4400,CPU,VR4400MC,,1,,NEC_VR4400_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,MIPS R5000,CPU,VR5000,,1,,NEC_VR5000_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,V30,CPU,,,1,,NEC_V30_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,V50,CPU,,,1,,NEC_V50_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,V53,MCU,,,1,,NEC_V53_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,V60,CPU,,,1,,NEC_V60_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,,DSP,µPD77P20,,,,NEC_µPD77P20_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,,DSP,µPD77P25,,,,NEC_µPD77P25_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
NEC,,MCU,uPD789024,,1,1980 ?m x 2000 ?m (3.96 mm2) ,nec-upd789024_bf_neo10x_2k.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
NEC,,MCU,uPD78C11,,1,,taito_c-chip-upd78c11_mz_mit20x.jpg,"CC-BY-3.0, CapsOff",https://siliconpr0n.org/archive/doku.php?id=c0:start,,,,,
NEC,,MCU,uPD8041AH,,1,,nec-D8041AH-die.jpg,"CC-BY-3.0, CapsOff",http://caps0ff.blogspot.com/2020/04/you-are-great-swordsman.html,,,,,
NEC,,MCU,,D8741A,,,nec-d8741a-die-yellowcloud.jpg,"CC BY 2.0, yellowcloud: yellowlaserdriver@yahoo.de",https://www.flickr.com/photos/yellowcloud/albums/72157623867881572,,,,,
Nintendo,Game Boy,CPU,DMG-CPU B,,1,,Nintendo - DMG-CPU_B_1989_Nintendo_JAPAN_9203_D.jpg,"PD, Epop",https://commons.wikimedia.org/wiki/Special:ListFiles/Epop,,,,,
Nintendo,Game Boy Color,CPU,CPU-CGB C,,1,,nintendo_cpu-cgb-c_mz_10x.jpg,"CC-BY-4.0, Ryan Cornateanu",https://siliconpr0n.org/archive/doku.php?id=ryancor:start,,,,,
Nintendo,Game Boy Pocket,CPU,CPU MGB,,1,,nintendo_cpu-mgb_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nintendo,Game & Watch,MCU,DM-53,Sharp SM510,1,,nintendo_dm-53_mz_mit20x.jpg,"CC-BY, digshadow",https://siliconpr0n.org/archive/doku.php?id=digshadow:start,,,,,
Nintendo,NES,Security,10NES,Sharp SM590,1,,nintendo-10NES CIC.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
Nintendo,Nintendo DS,CPU,CPU-NTR A,,,,nintendo_cpu-ntr-a_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nintendo,SNES,SoC,S-CPUN-A,65C816 based,1,,nintendo_s-cpun-a_mz_ns20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nintendo,SNES,Sound,S-APU,,1,,nintendo_s-apu_mz_ns20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nintendo,Super Game Boy,CPU,SGB-CPU 01,,1,,nintendo_sgb-cpu-01_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nintendo/Ricoh,NES,CPU,RP2A03,6502 based,1,,ricoh-nintendo_rp2a03_mz_mit20x.jpg,"CC-BY, digshadow",https://siliconpr0n.org/archive/doku.php?id=digshadow:start,,,,,
Nintendo/Ricoh,SNES,CPU,5A22-02 (S-CPU-A),65C816 based,1,,nintendo_s-cpu-a_mz_ns20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nintendo/Ricoh,SNES,Graphics,5C77-01 (S-PPU1),,1,,nintendo_s-ppu1_mz_ns20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nintendo/Ricoh,SNES,Graphics,5C78-01 (S-PPU2),,1,,nintendo_s-ppu2-5c78-01_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nintendo/Ricoh,SNES,Graphics,5C78-03 (S-PPU2 B),,1,,nintendo_s-ppu2-b_mz_ns20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Nodic Semi,nRF51,SoC,nRF51822,Cortex-M0,,3833x3503 µm,nRF51822-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Nordic,nRF24,MCU/RF,NRF25E1G,8051,,,Nordic NRF24E1G.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
Nvidia,Carmel,SoC,,Carmel (ARMv8),8,62.25mm^2,nvidia_carmel_die.png,"Copyright, Nvidia",https://en.wikichip.org/wiki/File:nvidia_carmel_complex.png,,,,,
Nvidia,Tegra X1,SoC,TM670D-A1,ARM Cortex-A57 + Cortex-A53(unused),4x A57 + 4x A53(unused),"10.60mm x 11.10mm (117,66mm²)",NVIDIA@20nm@TegraX1@Erista@Shield_TV@S_Taiwan_1517A1_NPW020.M3W_TM670D-A1.jpg,"PD, Fritzchens Fritz",,,NVIDIA@20nm@TegraX1@Erista@Shield_TV@S_Taiwan_1517A1_NPW020.M3W_TM670D-A1-layout.jpg,"PD, Fritzchens Fritz",,
Nvidia,Xavier,SoC,,Xavier,,,nvidia-xavier-dieshot.png,"Copyright, Nvidia",https://blogs.nvidia.com/wp-content/uploads/2018/05/23-xavier-dieshot-1280x640.png,,,,,
NXP,,SoC,MCIMX6Z0DVM09AB, Cortex-A7,,,nxp_mcimx6z0dvm09ab_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
OKI,8086,CPU,MSM80C86A,,1,,OKI_MSM80C86A.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
OKI,8088,CPU,MSM80C88,,,,OKI_M80C88_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
OKI,not MOS 6502,MCU,MSM6502,,1,,OKI_MSM6502_top_metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,https://commons.wikimedia.org/wiki/File:OKI_MSM6502_top_metal.jpg,,,,
Oracle,SPARC T3,CPU,,,16,,Oracle-SPARC-T3-die-lq.jpg,"Copyright, Oracle",http://www.oracle.com/ocom/groups/public/@ocom/documents/webcontent/044518.pdf,,,,,
Palladium,,CPU,DSC00514,,,,Palladium_DSC00514_(35375152121).jpg,"PD, Fritzchens Fritz, https://www.flickr.com/photos/130561288@N04/",,,,,,
Panasonic,MN1400,MCU,MN1400,,1,,panasonic-MN1400-perfection_topmetal.jpg,"CC-BY-3.0-unported,  Sean Riddle",http://seanriddle.com/mn1400.html,,,,,
Parallax,,MCU,P8X32A,,8,,parallax_p8x32a_mz.jpg,"CC0(PD), Travis Goodspeed",https://siliconpr0n.org/archive/doku.php?id=travis:start,,,,,
Performance,MIPS R2000,CPU,PR2000A,,,,Performance_PR2000A_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Performance,MIPS R3000,CPU,PIPER,,,,Performance_PIPER_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Performance,MIPS R3400,CPU,PR3400,,,,Performance_PR3400_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Philips,MCS-51,MCU,S87C654-4K44,80C51 based,,,philips-s87c654-4k44-die-yellowcloud.jpg,"CC BY 2.0, yellowcloud: yellowlaserdriver@yahoo.de",https://www.flickr.com/photos/yellowcloud/albums/72157623867881572,,,,,
Philips,TriMedia TM-1100,,PTM1100DBRF 125 Mhz,,,,Philips_TriMedia_TM-1100_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
PIC,PIC16,MCU,PIC16C54XT/P,,1,,Microchip-PIC16C54-XT_P_9420_CGA_TAIWAN.jpg,"PD, Epop",https://commons.wikimedia.org/wiki/Special:ListFiles/Epop,,,,,
Pyramid,PACE1750,CPU,P1750A,,,,Pyramid_P1750A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Pyramid,PACE1750,CPU,P1750AE,,,,Pyramid_P1750AE_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Pyramid,PACE1750,Interface,P1754,,,,Pyramid_P1754_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Pyramid,PACE1750,MMU,P1753,,,,Pyramid_P1753_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
QED,MIPS R5000,CPU,"RM5231, RM5261 or RM5271 depending on package",,,,QED_RM52X1_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
QED,MIPS R7000,CPU,RM7000,,,,QED_RM7000_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Ralink,MIPS32 24K,SoC,RT2150F,MIPS 24Kec,,5600 x 5300 ?m (29.7 mm2) ,ralink-rt2150f_bf_neo5x_sm.jpg,"CC-BY, Andrew Zonenberg http://siliconexposed.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=az:start,,,,,
Raspberry Pi,,SoC,RP2-B0,ARM Cortex-M0,2,,raspberry-pi_rp2-b0_s1-9_vc60x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
RCA,1802,CPU,1802,,1,,RCA_1802_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Renesas,R-Car H3,SoC,,"Cortex-A53, Cortex-A57, Cortex-R7",4 Cortex-A53 + 4 Cortex-A57 + Cortex-R7,12.94 mm × 8.61 mm,,,,,renesas-r-car_h3_die_shot.png,"Copyright, Renesas",https://en.wikichip.org/wiki/File:r-car_h3_die_shot.png,
Rochester Electronics,TMS9900,CPU,TMS9995,,,,Rochester_Electronics_TMS9995_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Rockwell,6502,CPU,6502F,,1,,rockwell_6502f_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Rockwell,6502,CPU,R65C02P2,,1,,rockwell_r65c02p2_mz_ns50xu.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Rockwell,6502,MCU,R6500/1EAB3,,,,Rockwell_R65001EAB3_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Ross/Bridgepoint,hyperSPARC,CPU,RT620B,,,,Ross_hyperSPARC_RT620B_CPU_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Ross/Bridgepoint,hyperSPARC,MMU,RT625A (CMMU),,,,Ross_hyperSPARC_RT625A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Samsung,Alpha,CPU,21164 (EV56),,,,Alpha_EV56_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Samsung,Exynos,SoC,5433,,,,,,,,samsung-exynos_5433_die-labeled.png,"Copyright, Samsung",,
Samsung,S3C3,MCU,S3F8274,SAM88RC,1,,Samsung S3F8274.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
Sega,Dreamcast,Sound controller,315-6232,ARM7,,,SEGA_315-6232_G21003_9928_ABRG_JAPAN_F5.jpg,"PD, Epop",https://commons.wikimedia.org/wiki/Special:ListFiles/Epop,,,,,
SGI,MIPS R8000?,CPU,,,,,sgi_twin-peaks_CPU-Enhanced-Floating-Point-R4K-CPU_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,http://web.archive.org/web/20190703231728/http://archive.irix.cc/developerforum95/Silicon_Graphics_Developer_Forum_95_The_CD_Volume_2/documents/hw_handbook_html/intro.html
SGI,,Graphics,GE25A Geometry Engine,,,,SGI_GE25A_Geometry_Engine_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Sharp,SC43178,CPU,SC43178,,,,sharp-SC43178_die_325nmpp.jpg,"CC-BY-SA-4.0, Robert.Baruch",https://en.wikipedia.org/wiki/File:SC43178_Sharp_die_325nmpp.jpg,,,,,
Sharp,SM5,MCU,SM510,,1,,Sharp_SM510_KMS1023_top_metal_removed.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Sharp,SM5,MCU,SM511,,1,,Sharp_SM511_BX301_top_metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Sharp,SM5,MCU,SM512,,1,,Sharp_sm512_kmn1202metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Siemens,8086,CPU,SAB 8086,,1,,Siemens_SAB_8086_die2.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Siemens,8088,CPU,SAB 8088,,1,,Siemens_SAB_8088_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Signetics,2650,CPU,2650A,,1,,Signetics_2650A_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Signetics,68000,CPU,SCN68000C8N64,,1,,SCN68000C8N64.jpg,"CC-BY-3.0, Zeptobars",http://seanriddledecap.blogspot.com/,,,,,
Signetics,8X300,CPU,N8X300I,,1,,Signetics_8X300_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Signetics,8X300,MCU,N8X305,,1,,Signetics_8X305_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Signetics,MCS-51,MCU,SC87C51CCA44,,1,,signetics_sc87c51cca44_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
Silicon Labs,MCS-51,MCU,C8051F002,8051,,,Silicon Labs C8051F002.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
Simon,TMS1000,,MP3300,,1,,Simon_MP3300_top_metal.jpg,"CC-BY-3.0,  Sean Riddle",http://seanriddledecap.blogspot.com/,,,,,
Sitronix,6502,CPU,ST2064B,,1,,Sitronix_ST2064B_silicon_die.jpg,"CC-BY-SA-4.0, Antoinebercovici",https://commons.wikimedia.org/w/index.php?title=Special:ListFiles/Antoinebercovici,,,,,
Sony,Play Station 1,CPU,CXD8530CQ,MIPS R3051,1,8.15x8.1 mm,Playstation 1 CPU - CXD8530CQ.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Soviel,Z80,CPU,KR1858VM3,Z80,1,5050x4657 µm,KR1858VM3-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
Soviet,MCS-48,MCU,KM1816VE48 (8748 clone),,,,Km1816ve48_chip.jpg,"PD, Pep",https://ru.wikipedia.org/wiki/%D0%A3%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%B8%D0%BA:Pep,,,,,
Soviet,PDP-11,,K1801VM1,,,,Soviet_K1801VM1_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Soviet,PDP-11,,KM1801VM2,,,,Soviet_KM1801VM2_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Soviet,PDP-11,,KM1801VM3,,,,Soviet_KM1801VM3_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Soviet,PDP-11,,N1806VM2,,,,Soviet_N1806VM2_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Soviet Clone,8080,CPU,KR580VM80A,8080,1,,kr580vm80a-3-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
STMicroelectronics,486,CPU,ST486DX2,,1,,ST_ST486DX2_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
STMicroelectronics,6809,CPU,EF6809E,,1,,ST-ef6809e_20x_2500x2499.jpg,"CC-BY-3.0, Zeptobars",http://www.seanriddle.com/ef6809edie.html,,,,,
STMicroelectronics,486DX2,CPU,ST486DX2-80GS,,,,st-st486dx2-80gs-die-yellowcloud.jpg,"CC BY 2.0, yellowcloud: yellowlaserdriver@yahoo.de",https://www.flickr.com/photos/yellowcloud/albums/72157623867881572,,,,,
STMicroelectronics,F8,CPU,MK38P70,,1,,ST_MK38P70_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
STMicroelectronics,ST6,MCU,ST62E25 ST62xx,,1,,ST-ST62E25.jpg,"CC-BY-SA-4.0, Antoinebercovici",https://commons.wikimedia.org/w/index.php?title=Special:ListFiles/Antoinebercovici,,,,,
STMicroelectronics,STM32,MCU,STM32F100C4T6B,ARM Cortex-M3,1,2854x3123µm,STM32F100C4T6B-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
STMicroelectronics,STM32,MCU,STM32F103VGT6,ARM Cortex-M3,1,5339x5188 µm,STM32F103VGT6-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
STMicroelectronics,STM32,MCU,STM32F107RCT6,ARM Cortex-M3,1,,st_stm32f107rct6_mz_mit20x.jpg,"CC-BY, John McMaster, http://uvicrec.blogspot.com/",https://siliconpr0n.org/archive/doku.php?id=mcmaster:start,,,,,
STMicroelectronics,STM32,MCU,STM32F217,ARM Cortex-M3,1,,st-STM32F217.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
STMicroelectronics,STM32,MCU,STM32F446RET6,ARM Cortex-M4,1,~3.300um x 3.300um,st_stm32f446ret6_mz.jpg,"CC-BY-4.0, h1kari",https://siliconpr0n.org/archive/doku.php?id=h1kari:start,,,,,
Sun,microSPARC II,CPU,STP1012PGA,,1,,Sun_microSPARC_II_die2.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Sun,SPARC,Integer unit,SUN MICRO-A CY7C601-40GC,,1,,Sun_CY7C601_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Sun,SuperSPARC II,CPU,STP1021APGA-75,,1,,Sun_SuperSPARC_II_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Sun,UltraSPARC IV+,CPU,UltraSPARC IV+ prototype,,,,Sun-UltraSPARC-IVplus-prototype-die.jpg,"PD, Fritzchens Fritz",,,,,,
Sun,UltraSPARC T1,CPU,SME 1905A LGA,UltraSPARC T1,,,Sun-UltraSPARC-T1.jpg,"Copyright, Sun microsystems",https://www2.cs.duke.edu/courses/cps220/fall06/lectures/UltraSparc_T1_Niagra.pdf,,sun-ultrasparc_t1-die-layout.png,"Copyright, Oracle",https://www.oracle.com/servers/technologies/opensparc-t1-page.html,
Sun,UltraSPARC T1,CPU,UltraSPARC T1 prototype,,,,Sun-UltraSPARC-T1-prototype-die.jpg,"PD, Fritzchens Fritz",,,sun-ultrasparc_t1-die-layout.png,"Copyright, Oracle",https://www.oracle.com/servers/technologies/opensparc-t1-page.html,
Sun,UltraSPARC T2,CPU,UltraSPARC T2 prototype,,,,Sun-UltraSPARC-T2-prototype-die.jpg,"PD, Fritzchens Fritz",,,sun-ultrasparc-t2-die-layout.png,Copyright. Opensparc.net,,
Sun,UltraSPARC T2+,CPU,UltraSPARC T2+,,8,,UltraSPARC-T2plus-die-lq.jpg,"Copyright, Oracle",http://www.oracle.com/ocom/groups/public/@ocom/documents/webcontent/044518.pdf,,,,,
Synertek,2650,CPU,2650-P-02,,,,Synertek_2650-P-02_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
Thomson,68000,CPU,TS68000DESC04T?,TS68000B,,,thomson-ts68000desc04-die-yellowcloud.jpg,"CC BY 2.0, yellowcloud: yellowlaserdriver@yahoo.de",https://www.flickr.com/photos/yellowcloud/albums/72157623867881572,,,,,
TI,486,CPU,TI486DX2,,,,TI_TI486DX2_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,486,CPU,TI486SXLC2,,,,TI_TI486SXLC2_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,486,CPU,TX486DLC,,,,TI_TX486DLC_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,486,CPU,TX486SLC,,,,TI_TX486SLC_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,AM29000,CPU,SN74ACT29116JD,,,,TI_ACT29116_die.JPG,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,FPU,FPU,SN74ACT8847 (FPU),,,,TI_SN74ACT8847_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,microSPARC I,CPU,TMS390S10,,,,TI_microSPARC_I_die.jpg,"CC-BY-3.0, Pauli Rautakorpi",https://commons.wikimedia.org/wiki/User:Birdman86,,,,,
TI,MSP430,MCU,MSP430F122,,1,,TI-MSP430F122-HD.jpg,"CC-BY-3.0, Zeptobars",https://zeptobars.com/,,,,,
TI,MSP430,MCU,MSP430F161,,1,,ti-msp430-MSP430F161-4x-stitch2.jpg,"CC-BY-3.0, Nick V. Chernyy",https://siliconpr0n.org/archive/doku.php?id=nico:start,,,,,
TI,MSP430,MCU,MSP430F1611,,,,ti-MSP430F1611.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
TI,MSP430,MCU,MSP430F2274,,,,Texas Instruments MSP430F2274.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
TI,MSP430,MCU,MSP430F417,,,,ti-MSP430F417.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
TI,MSP430,MCU,MSP430G2001,,,,ti-MSP430G2001.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
TI,MSP430,MCU,PMS430E313,,,,ti-PMS430E313.jpg,"CC BY 2.0, Travis Goodspeed",https://www.flickr.com/photos/travisgoodspeed/albums/72157625055541964,,,,,
