Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Architecture,Data Bus (ext),Address Bus,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc range,Vcc(typ),Empty,Vcc(secondary),Vcc(tertiary),Vcc(core),Vcc(I/O),Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Empty,Empty,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8
Intel,186,N80C186XL10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.chipdb.org/img-intel-n80c186xl10-1865.htm,,,,,,,
Intel,186,N80C186XL12,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,12.5MHz,12.5MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PLCC-68,25 x 25 x 4 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-N80C186XL12.html,,,,,,,
Intel,186,N80C186XL16,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,16MHz,16MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PLCC-68,25 x 25 x 4 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-N80C186XL16.html,,,,,,,
Intel,186,N80C186XL20,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,20MHz,20MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PLCC-68,25 x 25 x 4 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-N80C186XL20.html,,,,,,,
Intel,186,N80C186XL25,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,25MHz,25MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PLCC-68,25 x 25 x 4 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-N80C186XL25.html,,,,,,,
Intel,186,N80L186EA13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,
Intel,186,N80L186EB13,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,13MHz,13MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PLCC-68,25 x 25 x 4 mm^3,,,,,,,CHMOS,,,,,,2.7-5.5V,3V,,,,2.7-5.5V,,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-N80L186EB13.html,,,,,,,
Intel,186,N80L186EB16,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,16MHz,16MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PLCC-68,25 x 25 x 4 mm^3,,,,,,,CHMOS,,,,,,2.7-5.5V,3V,,,,2.7-5.5V,,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-N80L186EB16.html,,,,,,,
Intel,186,N80L186EB8,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,8MHz,8MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PLCC-68,25 x 25 x 4 mm^3,,,,,,,CHMOS,,,,,,2.7-5.5V,3V,,,,2.7-5.5V,,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-N80L186EB8.html,,,,,,,
Intel,186,QA80186,,,,,,,,,CPU,80186,,,Intel,,,,1,16,16,20,,8MHz,8MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,CPGA-68,29.2 x 29.2 x 7 mm^3,,,,,,,NMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,Burn-in screening,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-QA80186.html,,,,,,,
Intel,186,QA80186-10,,,,,,,,,CPU,80186,,,Intel,,,,1,16,16,20,,10MHz,10MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,CPGA-68,29.2 x 29.2 x 7 mm^3,,,,,,,NMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,Burn-in screening,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-QA80186-10.html,,,,,,,
Intel,186,QA80C186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,
Intel,186,QR80186,,,,,,,,,CPU,80186,,,Intel,,,,1,16,16,20,,8MHz,8MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,NMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,Burn-in screening,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-QR80186.html,,,,,,,
Intel,186,QR80186-10,,,,,,,,,CPU,80186,,,Intel,,,,1,16,16,20,,10MHz,10MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,NMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,Burn-in screening,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-QR80186-10.html,,,,,,,
Intel,186,R80186,,,,,,,,,CPU,80186,,,Intel,,,,1,16,16,20,,8MHz,8MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,NMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80186.html,,,,,,,
Intel,186,R80186-10,,,,,,,,,CPU,80186,,,Intel,,,,1,16,16,20,,10MHz,10MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,NMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80186-10.html,,,,,,,
Intel,186,R80186-10C,,,,,,,,,CPU,80186,,,Intel,,,,1,16,16,20,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,NMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80186-10C.html,,,,,,,
Intel,186,R80C186,,,,,,,,,CPU,80C186,,,Intel,,,,1,16,16,20,,10MHz,10MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186.html,,,,,,,
Intel,186,R80C186-12,,,,,,,,,CPU,80C186,,,Intel,,,,1,16,16,20,,12.5MHz,12.5MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186-12.html,,,,,,,
Intel,186,R80C186-16,,,,,,,,,CPU,80C186,,,Intel,,,,1,16,16,20,,16MHz,16MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186-16.html,,,,,,,
Intel,186,R80C186XL,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,10MHz,10MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186XL.html,,,,,,,
Intel,186,R80C186XL10,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186XL10.html,,,,,,,
Intel,186,R80C186XL12,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,12.5MHz,12.5MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186XL12.html,,,,,,,
Intel,186,R80C186XL16,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,16MHz,16MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186XL16.html,,,,,,,
Intel,186,R80C186XL20,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,20MHz,20MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186XL20.html,,,,,,,
Intel,186,R80C186XL25,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,25MHz,25MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-R80C186XL25.html,,,,,,,
Intel,186,S80C186EB13,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,13MHz,13MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,,,,,,,,
Intel,186,S80C186EB16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,
Intel,186,S80C186EB20,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,20MHz,20MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80C186EB20.html,,,,,,,
Intel,186,S80C186EB25,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,25MHz,25MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80C186EB25.html,,,,,,,
Intel,186,S80C186EC13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,"Datasheet: Intel, “80C186EC 80C188EC AND 80L186EC 80L188EC 16-BIT HIGH-INTEGRATION EMBEDDED PROCESSORS”, Preliminary, May 1996, Order Number: 272434-004",,,,,,,
Intel,186,S80C186EC16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,"Datasheet: Intel, “80C186EC 80C188EC AND 80L186EC 80L188EC 16-BIT HIGH-INTEGRATION EMBEDDED PROCESSORS”, Preliminary, May 1996, Order Number: 272434-004",,,,,,,
Intel,186,S80C186EC20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,"Datasheet: Intel, “80C186EC 80C188EC AND 80L186EC 80L188EC 16-BIT HIGH-INTEGRATION EMBEDDED PROCESSORS”, Preliminary, May 1996, Order Number: 272434-004",,,,,,,
Intel,186,S80C186EC25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,"Datasheet: Intel, “80C186EC 80C188EC AND 80L186EC 80L188EC 16-BIT HIGH-INTEGRATION EMBEDDED PROCESSORS”, Preliminary, May 1996, Order Number: 272434-004",,,,,,,
Intel,186,S80C186XL,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,10MHz,10MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80C186XL.html,,,,,,,
Intel,186,S80C186XL12,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,12.5MHz,12.5MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80C186XL12.html,,,,,,,
Intel,186,S80C186XL16,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,16MHz,16MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80C186XL16.html,,,,,,,
Intel,186,S80C186XL20,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,20MHz,20MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80C186XL20.html,,,,,,,
Intel,186,S80C186XL25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80C186XL25.html,,,,,,,
Intel,186,S80L186EB13,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,13MHz,13MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,2.7-5.5V,3V,,,,2.7-5.5V,,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80L186EB13.html,,,,,,,
Intel,186,S80L186EB16,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,16MHz,16MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,2.7-5.5V,3V,,,,2.7-5.5V,,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80L186EB16.html,,,,,,,
Intel,186,S80L186EB8,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,8MHz,8MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,PQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,2.7-5.5V,3V,,,,2.7-5.5V,,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-S80L186EB8.html,,,,,,,
Intel,186,SAB80186R,,,,,,,,,CPU,80186,,,Intel,,,,1,16,16,20,,,,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,LCC-68,25 x 25 x 2.5 mm^3,,,,,,,NMOS,,,,,,4.5-5.5V,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-SAB80186R.html,,,,,,,
Intel,186,SB80C186EB13,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,13MHz,13MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,SQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-SB80C186EB13.html,,,,,,,
Intel,186,SB80C186EB20,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,20MHz,20MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,SQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-SB80C186EB20.html,,,,,,,
Intel,186,SB80C186EB25,,,,,,,,,CPU,80C186EB,,,Intel,,,,1,16,16,20,,25MHz,25MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,SQFP-80,14 x 14 x 2 mm^3,,,,,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-SB80C186EB25.html,,,,,,,
Intel,186,SB80C186EC13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extended temperature range,,,,,,,,no,,,,,,,,"Datasheet: Intel, “80C186EC 80C188EC AND 80L186EC 80L188EC 16-BIT HIGH-INTEGRATION EMBEDDED PROCESSORS”, Preliminary, May 1996, Order Number: 272434-004",,,,,,,
Intel,186,SB80C186EC16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extended temperature range,,,,,,,,no,,,,,,,,"Datasheet: Intel, “80C186EC 80C188EC AND 80L186EC 80L188EC 16-BIT HIGH-INTEGRATION EMBEDDED PROCESSORS”, Preliminary, May 1996, Order Number: 272434-004",,,,,,,
Intel,186,SB80C186EC20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Extended temperature range,,,,,,,,no,,,,,,,,"Datasheet: Intel, “80C186EC 80C188EC AND 80L186EC 80L188EC 16-BIT HIGH-INTEGRATION EMBEDDED PROCESSORS”, Preliminary, May 1996, Order Number: 272434-004",,,,,,,
Intel,186,SB80C186EC25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,"Datasheet: Intel, “80C186EC 80C188EC AND 80L186EC 80L188EC 16-BIT HIGH-INTEGRATION EMBEDDED PROCESSORS”, Preliminary, May 1996, Order Number: 272434-004",,,,,,,
Intel,186,SB80C186XL,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,10MHz,10MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,SQFP-80,14 x 14 x 2 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-SB80C186XL.html,,,,,,,
Intel,186,SB80C186XL12,,,,,,,,,CPU,80C186XL,,,Intel,,,,1,16,16,20,,12.5MHz,12.5MHz,,,,,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,NA,NA,NA,1MiB,,1GiB,,,,,SQFP-80,14 x 14 x 2 mm^3,,,55k,1um,,,CHMOS,,,,,,,5V,,,,5V,5V,,,,,,,,,,,,186,none,none,,X86-16,,,,,Ext 8087,,,,,,,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/80186/Intel-SB80C186XL12.html,,,,,,,
