Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus (ext),Address Bus,Bus comments,Empty,Frequency Min,Frequency Max/Typ,Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data associativity,L1 instruction cache,L1 instruction associativity,L1 unified cache,L1 unified associativity,L2 cache,L2 associativity,L3 cache,L3 associativity,Boot ROM,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die Size,Empty,Empty,Empty,Empty,Vcc(core range),Vcc(core typical),Empty,Vcc(secondary),Vcc(tertiary),Empty,Vcc(I/O),I/O compatibility,Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Production type,Clone,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Empty,Empty,Empty,Empty,Empty,Photo front filename 1,Photo front copyright 1,Photo front comment 1,Empty,Photo back filename 1,Photo back copyright 1,Photo back comment 1,Empty,Photo front filename 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 3,Photo front copyright 3,Photo front comment 3,Empty,Photo back filename 3,Photo back copyright 3,Photo back comment 3,Empty,Photo front filename 4,Photo front copyright 4,Photo front comment 4,Empty,Photo back filename 4,Photo back copyright 4,Photo back comment 4,Empty,Die photo filename 1,Die photo copyright 1,Die photo comment 1,Empty
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),V80C51-12,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,12MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,VQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),V80C51-16,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,16MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,VQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),V80C51-20,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,VQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),V80C51-25,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,25MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,VQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),V80C51-30,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,30MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,VQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),V80C51-36,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,36MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,VQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),P80C51-12,P-80C51-12,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,12MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PDIP-40,,,DIP-40,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),P80C51-16,P-80C51-16,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,16MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PDIP-40,,,DIP-40,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),P80C51-20,P-80C51-20,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PDIP-40,,,DIP-40,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),P80C51-25,P-80C51-25,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,25MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PDIP-40,,,DIP-40,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),P80C51-30,P-80C51-30,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,30MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PDIP-40,,,DIP-40,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),P80C51-36,P-80C51-36,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,36MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PDIP-40,,,DIP-40,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),S80C51-12,S-80C51-12,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,12MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PLCC-44,,,PLCC-44,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),S80C51-16,S-80C51-16,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,16MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PLCC-44,,,PLCC-44,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),S80C51-20,S-80C51-20,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PLCC-44,,,PLCC-44,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),S80C51-25,S-80C51-25,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,25MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PLCC-44,,,PLCC-44,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),S80C51-30,S-80C51-30,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,30MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PLCC-44,,,PLCC-44,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),S80C51-36,S-80C51-36,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,36MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,PLCC-44,,,PLCC-44,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),T80C51-12,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,12MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,TQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),T80C51-16,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,16MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,TQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),T80C51-20,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,TQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),T80C51-25,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,25MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,TQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),T80C51-30,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,30MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,TQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temic,MCS-51 (8051),T80C51-36,,,,,,,,,,MCU,80C51,,,,,,NA,1,,no,,,,8,,,,,DC,36MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,none,NA,128B,"64KiB program, 64KiB data",,NA,,,,,TQFP-44,,,NA,,0.8um,,,CMOS,,,,,,4.5-5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,"Idle mode, Power Down mode, Clock Stop mode",,,,,,MCS-51,,,,MCS-51,,,,,none,"Clock generator, counter/timer, interrupt, serial",,,,,,,,,no,,,,,,,,"Datasheet: Temic Semiconductors, “80C31/80C51 CMOS 0 to 42 MHz Single-Chip 8 Bit Microcontroller”, Rev. D, 27 Sept 1996. Available from: http://www.datasheetarchive.com/indexer.php?file=DSA00516224.pdf&dir=Datasheet-029&keywords=80C51-12&database=user-highscore# [Accessed 14 Jan 2013",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
